center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_36_14_944.jpg, IMG/left_2016_12_01_13_36_14_944.jpg, IMG/right_2016_12_01_13_36_14_944.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_36_15_047.jpg, IMG/left_2016_12_01_13_36_15_047.jpg, IMG/right_2016_12_01_13_36_15_047.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_15_147.jpg, IMG/left_2016_12_01_13_36_15_147.jpg, IMG/right_2016_12_01_13_36_15_147.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_36_15_249.jpg, IMG/left_2016_12_01_13_36_15_249.jpg, IMG/right_2016_12_01_13_36_15_249.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_36_15_351.jpg, IMG/left_2016_12_01_13_36_15_351.jpg, IMG/right_2016_12_01_13_36_15_351.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_15_453.jpg, IMG/left_2016_12_01_13_36_15_453.jpg, IMG/right_2016_12_01_13_36_15_453.jpg, 0.03305431, 0.9855326, 0, 30.18637
IMG/center_2016_12_01_13_36_15_555.jpg, IMG/left_2016_12_01_13_36_15_555.jpg, IMG/right_2016_12_01_13_36_15_555.jpg, 0.05219137, 0.9855326, 0, 30.18614
IMG/center_2016_12_01_13_36_15_656.jpg, IMG/left_2016_12_01_13_36_15_656.jpg, IMG/right_2016_12_01_13_36_15_656.jpg, 0.0617599, 0.9855326, 0, 30.18623
IMG/center_2016_12_01_13_36_15_758.jpg, IMG/left_2016_12_01_13_36_15_758.jpg, IMG/right_2016_12_01_13_36_15_758.jpg, 0.0617599, 0.9855326, 0, 30.18637
IMG/center_2016_12_01_13_36_15_858.jpg, IMG/left_2016_12_01_13_36_15_858.jpg, IMG/right_2016_12_01_13_36_15_858.jpg, 0.0617599, 0.9855326, 0, 30.18646
IMG/center_2016_12_01_13_36_15_960.jpg, IMG/left_2016_12_01_13_36_15_960.jpg, IMG/right_2016_12_01_13_36_15_960.jpg, 0.0617599, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_36_16_060.jpg, IMG/left_2016_12_01_13_36_16_060.jpg, IMG/right_2016_12_01_13_36_16_060.jpg, 0.0617599, 0.9855326, 0, 30.18654
IMG/center_2016_12_01_13_36_16_161.jpg, IMG/left_2016_12_01_13_36_16_161.jpg, IMG/right_2016_12_01_13_36_16_161.jpg, 0.0617599, 0.9855326, 0, 30.18654
IMG/center_2016_12_01_13_36_16_261.jpg, IMG/left_2016_12_01_13_36_16_261.jpg, IMG/right_2016_12_01_13_36_16_261.jpg, 0.0617599, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_36_16_363.jpg, IMG/left_2016_12_01_13_36_16_363.jpg, IMG/right_2016_12_01_13_36_16_363.jpg, 0.0617599, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_36_16_464.jpg, IMG/left_2016_12_01_13_36_16_464.jpg, IMG/right_2016_12_01_13_36_16_464.jpg, 0.0617599, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_36_16_564.jpg, IMG/left_2016_12_01_13_36_16_564.jpg, IMG/right_2016_12_01_13_36_16_564.jpg, 0.0617599, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_36_16_666.jpg, IMG/left_2016_12_01_13_36_16_666.jpg, IMG/right_2016_12_01_13_36_16_666.jpg, 0.05219137, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_36_16_767.jpg, IMG/left_2016_12_01_13_36_16_767.jpg, IMG/right_2016_12_01_13_36_16_767.jpg, 0, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_36_16_867.jpg, IMG/left_2016_12_01_13_36_16_867.jpg, IMG/right_2016_12_01_13_36_16_867.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_36_16_968.jpg, IMG/left_2016_12_01_13_36_16_968.jpg, IMG/right_2016_12_01_13_36_16_968.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_17_069.jpg, IMG/left_2016_12_01_13_36_17_069.jpg, IMG/right_2016_12_01_13_36_17_069.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_17_170.jpg, IMG/left_2016_12_01_13_36_17_170.jpg, IMG/right_2016_12_01_13_36_17_170.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_17_270.jpg, IMG/left_2016_12_01_13_36_17_270.jpg, IMG/right_2016_12_01_13_36_17_270.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_17_372.jpg, IMG/left_2016_12_01_13_36_17_372.jpg, IMG/right_2016_12_01_13_36_17_372.jpg, 0, 0.9855326, 0, 30.18656
IMG/center_2016_12_01_13_36_17_473.jpg, IMG/left_2016_12_01_13_36_17_473.jpg, IMG/right_2016_12_01_13_36_17_473.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_36_17_575.jpg, IMG/left_2016_12_01_13_36_17_575.jpg, IMG/right_2016_12_01_13_36_17_575.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_36_17_676.jpg, IMG/left_2016_12_01_13_36_17_676.jpg, IMG/right_2016_12_01_13_36_17_676.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_17_777.jpg, IMG/left_2016_12_01_13_36_17_777.jpg, IMG/right_2016_12_01_13_36_17_777.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_17_877.jpg, IMG/left_2016_12_01_13_36_17_877.jpg, IMG/right_2016_12_01_13_36_17_877.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_17_978.jpg, IMG/left_2016_12_01_13_36_17_978.jpg, IMG/right_2016_12_01_13_36_17_978.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_18_079.jpg, IMG/left_2016_12_01_13_36_18_079.jpg, IMG/right_2016_12_01_13_36_18_079.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_36_18_180.jpg, IMG/left_2016_12_01_13_36_18_180.jpg, IMG/right_2016_12_01_13_36_18_180.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_18_280.jpg, IMG/left_2016_12_01_13_36_18_280.jpg, IMG/right_2016_12_01_13_36_18_280.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_36_18_382.jpg, IMG/left_2016_12_01_13_36_18_382.jpg, IMG/right_2016_12_01_13_36_18_382.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_18_482.jpg, IMG/left_2016_12_01_13_36_18_482.jpg, IMG/right_2016_12_01_13_36_18_482.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_36_18_582.jpg, IMG/left_2016_12_01_13_36_18_582.jpg, IMG/right_2016_12_01_13_36_18_582.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_36_18_684.jpg, IMG/left_2016_12_01_13_36_18_684.jpg, IMG/right_2016_12_01_13_36_18_684.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_36_18_784.jpg, IMG/left_2016_12_01_13_36_18_784.jpg, IMG/right_2016_12_01_13_36_18_784.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_36_18_886.jpg, IMG/left_2016_12_01_13_36_18_886.jpg, IMG/right_2016_12_01_13_36_18_886.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_18_989.jpg, IMG/left_2016_12_01_13_36_18_989.jpg, IMG/right_2016_12_01_13_36_18_989.jpg, 0.04262284, 0.9855326, 0, 30.18625
IMG/center_2016_12_01_13_36_19_089.jpg, IMG/left_2016_12_01_13_36_19_089.jpg, IMG/right_2016_12_01_13_36_19_089.jpg, 0.04262284, 0.9855326, 0, 30.18645
IMG/center_2016_12_01_13_36_19_191.jpg, IMG/left_2016_12_01_13_36_19_191.jpg, IMG/right_2016_12_01_13_36_19_191.jpg, 0.04262284, 0.9855326, 0, 30.18651
IMG/center_2016_12_01_13_36_19_292.jpg, IMG/left_2016_12_01_13_36_19_292.jpg, IMG/right_2016_12_01_13_36_19_292.jpg, 0.04262284, 0.9855326, 0, 30.18654
IMG/center_2016_12_01_13_36_19_393.jpg, IMG/left_2016_12_01_13_36_19_393.jpg, IMG/right_2016_12_01_13_36_19_393.jpg, 0.04262284, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_36_19_494.jpg, IMG/left_2016_12_01_13_36_19_494.jpg, IMG/right_2016_12_01_13_36_19_494.jpg, 0.04262284, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_36_19_595.jpg, IMG/left_2016_12_01_13_36_19_595.jpg, IMG/right_2016_12_01_13_36_19_595.jpg, 0.04262284, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_36_19_695.jpg, IMG/left_2016_12_01_13_36_19_695.jpg, IMG/right_2016_12_01_13_36_19_695.jpg, 0.04262284, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_36_19_796.jpg, IMG/left_2016_12_01_13_36_19_796.jpg, IMG/right_2016_12_01_13_36_19_796.jpg, 0.04262284, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_36_19_899.jpg, IMG/left_2016_12_01_13_36_19_899.jpg, IMG/right_2016_12_01_13_36_19_899.jpg, 0.04262284, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_36_20_000.jpg, IMG/left_2016_12_01_13_36_20_000.jpg, IMG/right_2016_12_01_13_36_20_000.jpg, 0.04262284, 0.9855326, 0, 30.18654
IMG/center_2016_12_01_13_36_20_101.jpg, IMG/left_2016_12_01_13_36_20_101.jpg, IMG/right_2016_12_01_13_36_20_101.jpg, 0.04262284, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_36_20_202.jpg, IMG/left_2016_12_01_13_36_20_202.jpg, IMG/right_2016_12_01_13_36_20_202.jpg, 0.04262284, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_36_20_305.jpg, IMG/left_2016_12_01_13_36_20_305.jpg, IMG/right_2016_12_01_13_36_20_305.jpg, 0.04262284, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_36_20_406.jpg, IMG/left_2016_12_01_13_36_20_406.jpg, IMG/right_2016_12_01_13_36_20_406.jpg, 0.04262284, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_36_20_507.jpg, IMG/left_2016_12_01_13_36_20_507.jpg, IMG/right_2016_12_01_13_36_20_507.jpg, 0.04262284, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_36_20_609.jpg, IMG/left_2016_12_01_13_36_20_609.jpg, IMG/right_2016_12_01_13_36_20_609.jpg, 0.04262284, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_36_20_710.jpg, IMG/left_2016_12_01_13_36_20_710.jpg, IMG/right_2016_12_01_13_36_20_710.jpg, 0.04262284, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_36_20_810.jpg, IMG/left_2016_12_01_13_36_20_810.jpg, IMG/right_2016_12_01_13_36_20_810.jpg, 0.04262284, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_36_20_912.jpg, IMG/left_2016_12_01_13_36_20_912.jpg, IMG/right_2016_12_01_13_36_20_912.jpg, 0.04262284, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_36_21_015.jpg, IMG/left_2016_12_01_13_36_21_015.jpg, IMG/right_2016_12_01_13_36_21_015.jpg, 0.04262284, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_36_21_118.jpg, IMG/left_2016_12_01_13_36_21_118.jpg, IMG/right_2016_12_01_13_36_21_118.jpg, 0.04262284, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_36_21_221.jpg, IMG/left_2016_12_01_13_36_21_221.jpg, IMG/right_2016_12_01_13_36_21_221.jpg, 0.04262284, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_36_21_323.jpg, IMG/left_2016_12_01_13_36_21_323.jpg, IMG/right_2016_12_01_13_36_21_323.jpg, 0.04262284, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_36_21_425.jpg, IMG/left_2016_12_01_13_36_21_425.jpg, IMG/right_2016_12_01_13_36_21_425.jpg, 0.04262284, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_36_21_525.jpg, IMG/left_2016_12_01_13_36_21_525.jpg, IMG/right_2016_12_01_13_36_21_525.jpg, 0.04262284, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_36_21_627.jpg, IMG/left_2016_12_01_13_36_21_627.jpg, IMG/right_2016_12_01_13_36_21_627.jpg, 0.03305431, 0.9855326, 0, 30.18668
IMG/center_2016_12_01_13_36_21_729.jpg, IMG/left_2016_12_01_13_36_21_729.jpg, IMG/right_2016_12_01_13_36_21_729.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_36_21_832.jpg, IMG/left_2016_12_01_13_36_21_832.jpg, IMG/right_2016_12_01_13_36_21_832.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_21_935.jpg, IMG/left_2016_12_01_13_36_21_935.jpg, IMG/right_2016_12_01_13_36_21_935.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_22_036.jpg, IMG/left_2016_12_01_13_36_22_036.jpg, IMG/right_2016_12_01_13_36_22_036.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_22_137.jpg, IMG/left_2016_12_01_13_36_22_137.jpg, IMG/right_2016_12_01_13_36_22_137.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_36_22_240.jpg, IMG/left_2016_12_01_13_36_22_240.jpg, IMG/right_2016_12_01_13_36_22_240.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_22_342.jpg, IMG/left_2016_12_01_13_36_22_342.jpg, IMG/right_2016_12_01_13_36_22_342.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_22_443.jpg, IMG/left_2016_12_01_13_36_22_443.jpg, IMG/right_2016_12_01_13_36_22_443.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_22_545.jpg, IMG/left_2016_12_01_13_36_22_545.jpg, IMG/right_2016_12_01_13_36_22_545.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_36_22_646.jpg, IMG/left_2016_12_01_13_36_22_646.jpg, IMG/right_2016_12_01_13_36_22_646.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_36_22_747.jpg, IMG/left_2016_12_01_13_36_22_747.jpg, IMG/right_2016_12_01_13_36_22_747.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_36_22_848.jpg, IMG/left_2016_12_01_13_36_22_848.jpg, IMG/right_2016_12_01_13_36_22_848.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_22_951.jpg, IMG/left_2016_12_01_13_36_22_951.jpg, IMG/right_2016_12_01_13_36_22_951.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_36_23_051.jpg, IMG/left_2016_12_01_13_36_23_051.jpg, IMG/right_2016_12_01_13_36_23_051.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_23_151.jpg, IMG/left_2016_12_01_13_36_23_151.jpg, IMG/right_2016_12_01_13_36_23_151.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_36_23_253.jpg, IMG/left_2016_12_01_13_36_23_253.jpg, IMG/right_2016_12_01_13_36_23_253.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_23_355.jpg, IMG/left_2016_12_01_13_36_23_355.jpg, IMG/right_2016_12_01_13_36_23_355.jpg, 0.05219137, 0.9855326, 0, 30.18609
IMG/center_2016_12_01_13_36_23_456.jpg, IMG/left_2016_12_01_13_36_23_456.jpg, IMG/right_2016_12_01_13_36_23_456.jpg, 0.05219137, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_36_23_557.jpg, IMG/left_2016_12_01_13_36_23_557.jpg, IMG/right_2016_12_01_13_36_23_557.jpg, 0.05219137, 0.9855326, 0, 30.18649
IMG/center_2016_12_01_13_36_23_658.jpg, IMG/left_2016_12_01_13_36_23_658.jpg, IMG/right_2016_12_01_13_36_23_658.jpg, 0.05219137, 0.9855326, 0, 30.18651
IMG/center_2016_12_01_13_36_23_759.jpg, IMG/left_2016_12_01_13_36_23_759.jpg, IMG/right_2016_12_01_13_36_23_759.jpg, 0.05219137, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_36_23_861.jpg, IMG/left_2016_12_01_13_36_23_861.jpg, IMG/right_2016_12_01_13_36_23_861.jpg, 0.05219137, 0.9855326, 0, 30.18705
IMG/center_2016_12_01_13_36_23_961.jpg, IMG/left_2016_12_01_13_36_23_961.jpg, IMG/right_2016_12_01_13_36_23_961.jpg, 0.05219137, 0.9855326, 0, 30.18656
IMG/center_2016_12_01_13_36_24_064.jpg, IMG/left_2016_12_01_13_36_24_064.jpg, IMG/right_2016_12_01_13_36_24_064.jpg, 0.05219137, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_36_24_165.jpg, IMG/left_2016_12_01_13_36_24_165.jpg, IMG/right_2016_12_01_13_36_24_165.jpg, 0.05219137, 0.9855326, 0, 30.18656
IMG/center_2016_12_01_13_36_24_266.jpg, IMG/left_2016_12_01_13_36_24_266.jpg, IMG/right_2016_12_01_13_36_24_266.jpg, 0.05219137, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_36_24_366.jpg, IMG/left_2016_12_01_13_36_24_366.jpg, IMG/right_2016_12_01_13_36_24_366.jpg, 0.05219137, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_36_24_468.jpg, IMG/left_2016_12_01_13_36_24_468.jpg, IMG/right_2016_12_01_13_36_24_468.jpg, 0.05219137, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_36_24_571.jpg, IMG/left_2016_12_01_13_36_24_571.jpg, IMG/right_2016_12_01_13_36_24_571.jpg, 0.05219137, 0.9855326, 0, 30.18656
IMG/center_2016_12_01_13_36_24_671.jpg, IMG/left_2016_12_01_13_36_24_671.jpg, IMG/right_2016_12_01_13_36_24_671.jpg, 0.05219137, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_36_24_771.jpg, IMG/left_2016_12_01_13_36_24_771.jpg, IMG/right_2016_12_01_13_36_24_771.jpg, 0.05219137, 0.9855326, 0, 30.1863
IMG/center_2016_12_01_13_36_24_872.jpg, IMG/left_2016_12_01_13_36_24_872.jpg, IMG/right_2016_12_01_13_36_24_872.jpg, 0.05219137, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_36_24_972.jpg, IMG/left_2016_12_01_13_36_24_972.jpg, IMG/right_2016_12_01_13_36_24_972.jpg, 0.07132844, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_36_25_074.jpg, IMG/left_2016_12_01_13_36_25_074.jpg, IMG/right_2016_12_01_13_36_25_074.jpg, 0.0904655, 0.9855326, 0, 30.18602
IMG/center_2016_12_01_13_36_25_175.jpg, IMG/left_2016_12_01_13_36_25_175.jpg, IMG/right_2016_12_01_13_36_25_175.jpg, 0.1287396, 0.9855326, 0, 30.18502
IMG/center_2016_12_01_13_36_25_277.jpg, IMG/left_2016_12_01_13_36_25_277.jpg, IMG/right_2016_12_01_13_36_25_277.jpg, 0.1287396, 0.9855326, 0, 30.18572
IMG/center_2016_12_01_13_36_25_378.jpg, IMG/left_2016_12_01_13_36_25_378.jpg, IMG/right_2016_12_01_13_36_25_378.jpg, 0.1287396, 0.9855326, 0, 30.18601
IMG/center_2016_12_01_13_36_25_479.jpg, IMG/left_2016_12_01_13_36_25_479.jpg, IMG/right_2016_12_01_13_36_25_479.jpg, 0.1287396, 0.9855326, 0, 30.18615
IMG/center_2016_12_01_13_36_25_590.jpg, IMG/left_2016_12_01_13_36_25_590.jpg, IMG/right_2016_12_01_13_36_25_590.jpg, 0.0617599, 0.9855326, 0, 30.1873
IMG/center_2016_12_01_13_36_25_690.jpg, IMG/left_2016_12_01_13_36_25_690.jpg, IMG/right_2016_12_01_13_36_25_690.jpg, 0, 0.9855326, 0, 30.18649
IMG/center_2016_12_01_13_36_25_792.jpg, IMG/left_2016_12_01_13_36_25_792.jpg, IMG/right_2016_12_01_13_36_25_792.jpg, 0, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_36_25_894.jpg, IMG/left_2016_12_01_13_36_25_894.jpg, IMG/right_2016_12_01_13_36_25_894.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_36_25_996.jpg, IMG/left_2016_12_01_13_36_25_996.jpg, IMG/right_2016_12_01_13_36_25_996.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_26_098.jpg, IMG/left_2016_12_01_13_36_26_098.jpg, IMG/right_2016_12_01_13_36_26_098.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_36_26_200.jpg, IMG/left_2016_12_01_13_36_26_200.jpg, IMG/right_2016_12_01_13_36_26_200.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_26_302.jpg, IMG/left_2016_12_01_13_36_26_302.jpg, IMG/right_2016_12_01_13_36_26_302.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_36_26_402.jpg, IMG/left_2016_12_01_13_36_26_402.jpg, IMG/right_2016_12_01_13_36_26_402.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_36_26_502.jpg, IMG/left_2016_12_01_13_36_26_502.jpg, IMG/right_2016_12_01_13_36_26_502.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_36_26_604.jpg, IMG/left_2016_12_01_13_36_26_604.jpg, IMG/right_2016_12_01_13_36_26_604.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_26_704.jpg, IMG/left_2016_12_01_13_36_26_704.jpg, IMG/right_2016_12_01_13_36_26_704.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_36_26_805.jpg, IMG/left_2016_12_01_13_36_26_805.jpg, IMG/right_2016_12_01_13_36_26_805.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_26_906.jpg, IMG/left_2016_12_01_13_36_26_906.jpg, IMG/right_2016_12_01_13_36_26_906.jpg, 0.100034, 0.9855326, 0, 30.1841
IMG/center_2016_12_01_13_36_27_007.jpg, IMG/left_2016_12_01_13_36_27_007.jpg, IMG/right_2016_12_01_13_36_27_007.jpg, 0.1765823, 0.9855326, 0, 30.18172
IMG/center_2016_12_01_13_36_27_107.jpg, IMG/left_2016_12_01_13_36_27_107.jpg, IMG/right_2016_12_01_13_36_27_107.jpg, 0.1861508, 0.9855326, 0, 30.18343
IMG/center_2016_12_01_13_36_27_209.jpg, IMG/left_2016_12_01_13_36_27_209.jpg, IMG/right_2016_12_01_13_36_27_209.jpg, 0.1861508, 0.9855326, 0, 30.18493
IMG/center_2016_12_01_13_36_27_311.jpg, IMG/left_2016_12_01_13_36_27_311.jpg, IMG/right_2016_12_01_13_36_27_311.jpg, 0.1861508, 0.9855326, 0, 30.18543
IMG/center_2016_12_01_13_36_27_417.jpg, IMG/left_2016_12_01_13_36_27_417.jpg, IMG/right_2016_12_01_13_36_27_417.jpg, 0.1670138, 0.9855326, 0, 30.18642
IMG/center_2016_12_01_13_36_27_517.jpg, IMG/left_2016_12_01_13_36_27_517.jpg, IMG/right_2016_12_01_13_36_27_517.jpg, 0.1670138, 0.9855326, 0, 30.18624
IMG/center_2016_12_01_13_36_27_619.jpg, IMG/left_2016_12_01_13_36_27_619.jpg, IMG/right_2016_12_01_13_36_27_619.jpg, 0.1670138, 0.9855326, 0, 30.18615
IMG/center_2016_12_01_13_36_27_720.jpg, IMG/left_2016_12_01_13_36_27_720.jpg, IMG/right_2016_12_01_13_36_27_720.jpg, 0.1574452, 0.9855326, 0, 30.18643
IMG/center_2016_12_01_13_36_27_822.jpg, IMG/left_2016_12_01_13_36_27_822.jpg, IMG/right_2016_12_01_13_36_27_822.jpg, 0, 0.9855326, 0, 30.18602
IMG/center_2016_12_01_13_36_27_923.jpg, IMG/left_2016_12_01_13_36_27_923.jpg, IMG/right_2016_12_01_13_36_27_923.jpg, 0, 0.9855326, 0, 30.18648
IMG/center_2016_12_01_13_36_28_026.jpg, IMG/left_2016_12_01_13_36_28_026.jpg, IMG/right_2016_12_01_13_36_28_026.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_36_28_129.jpg, IMG/left_2016_12_01_13_36_28_129.jpg, IMG/right_2016_12_01_13_36_28_129.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_28_231.jpg, IMG/left_2016_12_01_13_36_28_231.jpg, IMG/right_2016_12_01_13_36_28_231.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_36_28_333.jpg, IMG/left_2016_12_01_13_36_28_333.jpg, IMG/right_2016_12_01_13_36_28_333.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_28_435.jpg, IMG/left_2016_12_01_13_36_28_435.jpg, IMG/right_2016_12_01_13_36_28_435.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_36_28_537.jpg, IMG/left_2016_12_01_13_36_28_537.jpg, IMG/right_2016_12_01_13_36_28_537.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_28_639.jpg, IMG/left_2016_12_01_13_36_28_639.jpg, IMG/right_2016_12_01_13_36_28_639.jpg, 0, 0.9855326, 0, 30.18645
IMG/center_2016_12_01_13_36_28_739.jpg, IMG/left_2016_12_01_13_36_28_739.jpg, IMG/right_2016_12_01_13_36_28_739.jpg, 0, 0.9855326, 0, 30.18709
IMG/center_2016_12_01_13_36_28_841.jpg, IMG/left_2016_12_01_13_36_28_841.jpg, IMG/right_2016_12_01_13_36_28_841.jpg, 0, 0.9855326, 0, 30.18688
IMG/center_2016_12_01_13_36_28_943.jpg, IMG/left_2016_12_01_13_36_28_943.jpg, IMG/right_2016_12_01_13_36_28_943.jpg, 0, 0.9855326, 0, 30.1867
IMG/center_2016_12_01_13_36_29_044.jpg, IMG/left_2016_12_01_13_36_29_044.jpg, IMG/right_2016_12_01_13_36_29_044.jpg, 0.01391724, 0.9855326, 0, 30.18694
IMG/center_2016_12_01_13_36_29_147.jpg, IMG/left_2016_12_01_13_36_29_147.jpg, IMG/right_2016_12_01_13_36_29_147.jpg, 0.04262284, 0.9855326, 0, 30.18642
IMG/center_2016_12_01_13_36_29_248.jpg, IMG/left_2016_12_01_13_36_29_248.jpg, IMG/right_2016_12_01_13_36_29_248.jpg, 0.04262284, 0.9855326, 0, 30.18629
IMG/center_2016_12_01_13_36_29_350.jpg, IMG/left_2016_12_01_13_36_29_350.jpg, IMG/right_2016_12_01_13_36_29_350.jpg, 0.04262284, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_36_29_451.jpg, IMG/left_2016_12_01_13_36_29_451.jpg, IMG/right_2016_12_01_13_36_29_451.jpg, 0.03305431, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_36_29_552.jpg, IMG/left_2016_12_01_13_36_29_552.jpg, IMG/right_2016_12_01_13_36_29_552.jpg, 0.04262284, 0.9855326, 0, 30.18654
